XYZ US Equity,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2025-10-08 09:35:13,TRADE,80.78,100,0,Z,0,0
2025-10-08 09:35:13,BEST_ASK,80.86,1,0,J,0,0
2025-10-08 09:35:13,BEST_ASK,80.83,4,0,P,0,0
2025-10-08 09:35:13,BEST_BID,80.56,3,0,T,0,0
2025-10-08 09:35:13,TRADE,80.78,100,0,T,0,0
2025-10-08 09:35:13,BEST_BID,80.56,4,0,T,0,0
2025-10-08 09:35:13,BEST_ASK,80.82,1,0,T,0,0
2025-10-08 09:35:13,BEST_BID,80.56,5,0,N,0,0
2025-10-08 09:35:13,BEST_ASK,80.83,4,0,P,0,0
2025-10-08 09:35:13,BEST_BID,80.56,4,0,T,0,0
2025-10-08 09:35:13,BEST_ASK,80.83,2,0,T,0,0
2025-10-08 09:35:13,BEST_BID,80.68,1,0,J,0,0
2025-10-08 09:35:13,BEST_ASK,80.83,1,0,T,0,0
2025-10-08 09:35:13,BEST_ASK,80.88,1,0,T,0,0
2025-10-08 09:35:13,BEST_BID,80.67,1,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.66,1,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.57,1,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.57,2,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.57,3,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.78,1,0,N,0,0
2025-10-08 09:35:14,TRADE,80.78,100,0,N,0,0
2025-10-08 09:35:14,BEST_ASK,80.87,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.88,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.88,1,0,T,0,0
2025-10-08 09:35:14,BEST_BID,80.57,1,0,T,0,0
2025-10-08 09:35:14,TRADE,80.78,100,0,N,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_BID,80.57,2,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_BID,80.57,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,2,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,2,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,4,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.85,1,0,T,0,0
2025-10-08 09:35:14,BEST_ASK,80.86,3,0,P,0,0
2025-10-08 09:35:14,BEST_ASK,80.84,1,0,N,0,0
2025-10-08 09:35:14,TRADE,80.7185,124,T,D,0,0
2025-10-08 09:35:14,TRADE,80.705,100,T,D,0,0
2025-10-08 09:35:14,TRADE,80.83,100,T,D,0,0
2025-10-08 09:35:15,TRADE,80.6335,200,T,D,0,0
2025-10-08 09:35:15,BEST_BID,80.56,2,0,T,0,0
2025-10-08 09:35:17,BEST_BID,80.57,1,0,K,0,0
2025-10-08 09:35:17,BEST_ASK,80.84,1,0,T,0,0
2025-10-08 09:35:19,TRADE,80.7455,100,T,D,0,0
2025-10-08 09:35:21,BEST_BID,80.57,2,0,K,0,0
2025-10-08 09:35:21,BEST_ASK,80.84,2,0,T,0,0
2025-10-08 09:35:21,BEST_ASK,80.83,1,0,T,0,0
2025-10-08 09:35:21,BEST_ASK,80.83,2,0,T,0,0
2025-10-08 09:35:21,BEST_ASK,80.83,3,0,T,0,0
2025-10-08 09:35:21,BEST_ASK,80.83,4,0,P,0,0
2025-10-08 09:35:21,BEST_ASK,80.83,3,0,T,0,0
2025-10-08 09:35:21,BEST_ASK,80.82,1,0,N,0,0
2025-10-08 09:35:22,BEST_BID,80.57,2,0,N,0,0
2025-10-08 09:35:22,BEST_ASK,80.82,3,0,P,0,0
2025-10-08 09:35:22,BEST_ASK,80.82,2,0,T,0,0
2025-10-08 09:35:22,BEST_ASK,80.81,1,0,T,0,0
2025-10-08 09:35:22,BEST_ASK,80.81,2,0,T,0,0
2025-10-08 09:35:22,BEST_ASK,80.81,1,0,T,0,0
2025-10-08 09:35:22,BEST_ASK,80.81,2,0,T,0,0
2025-10-08 09:35:24,BEST_BID,80.57,2,0,K,0,0
2025-10-08 09:35:24,BEST_BID,80.57,2,0,N,0,0
2025-10-08 09:35:24,BEST_ASK,80.8,1,0,T,0,0
2025-10-08 09:35:24,BEST_BID,80.57,2,0,K,0,0
2025-10-08 09:35:24,BEST_ASK,80.8,2,0,T,0,0
2025-10-08 09:35:25,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:26,TRADE,80.8,150,T,D,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,K,0,0
2025-10-08 09:35:28,BEST_ASK,80.79,1,0,T,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:28,BEST_ASK,80.79,2,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.79,3,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.78,1,0,T,0,0
2025-10-08 09:35:28,TRADE,80.7,100,T,D,0,0
2025-10-08 09:35:28,BEST_ASK,80.78,2,0,T,0,0
2025-10-08 09:35:28,TRADE,80.675,481,0,F,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,K,0,0
2025-10-08 09:35:28,BEST_ASK,80.78,3,0,T,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:28,BEST_ASK,80.77,1,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.77,2,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.77,3,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.77,4,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.76,1,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.76,2,0,T,0,0
2025-10-08 09:35:28,BEST_ASK,80.76,3,0,T,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,K,0,0
2025-10-08 09:35:28,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:28,BEST_ASK,80.75,1,0,P,0,0
2025-10-08 09:35:28,BEST_ASK,80.75,2,0,T,0,0
2025-10-08 09:35:29,BEST_ASK,80.74,3,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.74,4,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.74,5,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.73,3,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.73,4,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.73,5,0,P,0,0
2025-10-08 09:35:29,BEST_ASK,80.72,1,0,T,0,0
2025-10-08 09:35:30,BEST_BID,80.7,1,0,K,0,0
2025-10-08 09:35:30,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:30,TRADE,80.7,115,"R6,IS",K,0,0
2025-10-08 09:35:30,BEST_ASK,80.72,2,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.72,1,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.72,2,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.71,1,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.71,2,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.71,3,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.7,1,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.7,2,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.7,3,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.67,1,0,T,0,0
2025-10-08 09:35:30,BEST_ASK,80.64,1,0,T,0,0
2025-10-08 09:35:30,BEST_BID,80.57,1,0,K,0,0
2025-10-08 09:35:30,BEST_BID,80.5,10,0,G,0,0
2025-10-08 09:35:30,BEST_ASK,80.59,1,0,P,0,0
2025-10-08 09:35:30,TRADE,80.58,100,0,T,0,0
2025-10-08 09:35:30,TRADE,80.56,100,0,Z,0,0
2025-10-08 09:35:30,TRADE,80.56,100,0,Z,0,0
2025-10-08 09:35:30,TRADE,80.56,300,0,Z,0,0
2025-10-08 09:35:30,BEST_BID,80.55,1,0,Z,0,0
2025-10-08 09:35:30,BEST_BID,80.5,10,0,G,0,0
2025-10-08 09:35:30,BEST_BID,80.51,5,0,T,0,0
2025-10-08 09:35:30,TRADE,80.545,100,T,D,0,0
2025-10-08 09:35:30,TRADE,80.55,300,T,D,0,0
2025-10-08 09:35:30,BEST_ASK,80.59,2,0,P,0,0
2025-10-08 09:35:30,TRADE,80.6025,100,T,D,0,0
2025-10-08 09:35:33,TRADE,80.526,200,T,D,0,0
2025-10-08 09:35:34,TRADE,80.55,100,B,D,0,0
2025-10-08 09:35:34,BEST_ASK,80.58,1,0,N,0,0
2025-10-08 09:35:34,BEST_ASK,80.58,2,0,T,0,0
2025-10-08 09:35:35,TRADE,80.545,100,T,D,0,0
2025-10-08 09:35:35,TRADE,80.545,300,T,D,0,0
2025-10-08 09:35:35,TRADE,80.58,100,0,N,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:35,BEST_BID,80.51,5,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,C,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,M,0,0
2025-10-08 09:35:35,TRADE,80.58,100,0,P,0,0
2025-10-08 09:35:35,TRADE,80.57,100,0,C,0,0
2025-10-08 09:35:35,BEST_ASK,80.58,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.59,1,0,N,0,0
2025-10-08 09:35:35,BEST_BID,80.53,1,0,A,0,0
2025-10-08 09:35:35,TRADE,80.58,100,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,X,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.57,6,0,T,0,0
2025-10-08 09:35:35,TRADE,80.58,100,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.57,5,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.53,1,0,K,0,0
2025-10-08 09:35:35,TRADE,80.58,100,0,T,0,0
2025-10-08 09:35:35,TRADE,80.58,500,0,T,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,F,0,0
2025-10-08 09:35:35,BEST_BID,80.58,1,0,F,0,0
2025-10-08 09:35:35,BEST_BID,80.53,1,0,K,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.67,1,0,T,0,0
2025-10-08 09:35:35,TRADE,80.59,100,"R6,IS",N,0,0
2025-10-08 09:35:35,BEST_BID,80.5,10,0,G,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,P,0,0
2025-10-08 09:35:35,BEST_ASK,80.71,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.75,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:35:35,BEST_ASK,80.77,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.75,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.75,2,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.67,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.65,1,0,T,0,0
2025-10-08 09:35:35,BEST_ASK,80.67,1,0,T,0,0
2025-10-08 09:35:35,TRADE,80.57,102,T,D,0,0
2025-10-08 09:35:35,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:36,BEST_ASK,80.65,1,0,T,0,0
2025-10-08 09:35:36,BEST_BID,80.57,4,0,P,0,0
2025-10-08 09:35:36,BEST_BID,80.57,1,0,N,0,0
2025-10-08 09:35:36,BEST_BID,80.54,1,0,N,0,0
2025-10-08 09:35:36,BEST_ASK,80.75,1,0,T,0,0
2025-10-08 09:35:36,BEST_ASK,80.77,1,0,T,0,0
2025-10-08 09:35:36,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:35:36,BEST_BID,80.54,3,0,P,0,0
2025-10-08 09:35:36,BEST_BID,80.54,4,0,P,0,0
2025-10-08 09:35:36,BEST_BID,80.54,2,0,T,0,0
2025-10-08 09:35:37,BEST_BID,80.54,3,0,P,0,0
2025-10-08 09:35:37,BEST_BID,80.54,4,0,P,0,0
2025-10-08 09:35:39,BEST_BID,80.54,2,0,T,0,0
2025-10-08 09:35:39,BEST_BID,80.54,3,0,P,0,0
2025-10-08 09:35:39,BEST_BID,80.54,4,0,P,0,0
2025-10-08 09:35:40,TRADE,80.67,100,T,D,0,0
2025-10-08 09:35:41,BEST_BID,80.54,2,0,T,0,0
2025-10-08 09:35:43,TRADE,80.7178,200,T,D,0,0
2025-10-08 09:35:44,TRADE,80.657,300,N,D,0,0
2025-10-08 09:35:44,BEST_ASK,80.8,3,0,K,0,0
2025-10-08 09:35:45,TRADE,80.67,180,T,D,0,0
2025-10-08 09:35:46,BEST_BID,80.54,3,0,P,0,0
2025-10-08 09:35:46,BEST_BID,80.54,4,0,P,0,0
2025-10-08 09:35:46,TRADE,80.67,200,T,D,0,0
2025-10-08 09:35:46,BEST_BID,80.54,2,0,T,0,0
2025-10-08 09:35:47,BEST_BID,80.54,3,0,P,0,0
2025-10-08 09:35:47,BEST_BID,80.55,1,0,T,0,0
2025-10-08 09:35:47,BEST_BID,80.55,3,0,P,0,0
2025-10-08 09:35:47,BEST_BID,80.55,4,0,P,0,0
2025-10-08 09:35:47,BEST_BID,80.55,2,0,T,0,0
2025-10-08 09:35:47,BEST_BID,80.55,1,0,P,0,0
2025-10-08 09:35:47,BEST_BID,80.55,1,0,T,0,0
2025-10-08 09:35:48,BEST_BID,80.55,2,0,P,0,0
2025-10-08 09:35:48,BEST_BID,80.55,3,0,P,0,0
2025-10-08 09:35:48,BEST_BID,80.55,1,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.67,1,0,N,0,0
2025-10-08 09:35:49,TRADE,80.67,100,"R6,IS",N,0,0
2025-10-08 09:35:49,BEST_BID,80.55,1,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.55,3,0,P,0,0
2025-10-08 09:35:49,BEST_BID,80.55,1,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.67,1,0,Z,0,0
2025-10-08 09:35:49,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:35:49,BEST_ASK,80.79,1,0,X,0,0
2025-10-08 09:35:49,BEST_ASK,80.73,1,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.67,2,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.67,1,0,Z,0,0
2025-10-08 09:35:49,BEST_BID,80.67,2,0,P,0,0
2025-10-08 09:35:49,BEST_BID,80.67,3,0,P,0,0
2025-10-08 09:35:49,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:35:49,BEST_BID,80.67,2,0,T,0,0
2025-10-08 09:35:49,BEST_BID,80.68,1,0,P,0,0
2025-10-08 09:35:49,BEST_BID,80.69,1,0,P,0,0
2025-10-08 09:35:49,BEST_BID,80.68,1,0,T,0,0
2025-10-08 09:35:53,TRADE,80.7267,165,T,D,0,0
2025-10-08 09:35:57,BEST_ASK,80.8,3,0,K,0,0
2025-10-08 09:35:57,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:35:57,BEST_ASK,80.69,1,0,A,0,0
2025-10-08 09:35:57,BEST_ASK,80.69,1,0,C,0,0
2025-10-08 09:35:57,TRADE,80.67,100,"R6,IS",P,0,0
2025-10-08 09:35:57,TRADE,80.67,100,"R6,IS",N,0,0
2025-10-08 09:35:57,TRADE,80.67,100,"R6,IS",N,0,0
2025-10-08 09:35:57,TRADE,80.67,200,"R6,IS",N,0,0
2025-10-08 09:35:57,BEST_BID,80.67,1,0,Z,0,0
2025-10-08 09:35:57,TRADE,80.68,100,"R6,IS",T,0,0
2025-10-08 09:35:57,TRADE,80.67,200,"R6,IS",N,0,0
2025-10-08 09:35:57,TRADE,80.67,200,"R6,IS",N,0,0
2025-10-08 09:35:57,TRADE,80.67,166,"R6,IS",N,0,0
2025-10-08 09:35:57,TRADE,80.67,100,"R6,IS",Z,0,0
2025-10-08 09:35:57,BEST_ASK,80.68,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.67,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.54,1,0,N,0,0
2025-10-08 09:35:57,BEST_ASK,80.69,1,0,X,0,0
2025-10-08 09:35:57,TRADE,80.67,100,"R6,IS",T,0,0
2025-10-08 09:35:57,TRADE,80.68,100,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.58,1,0,X,0,0
2025-10-08 09:35:57,BEST_ASK,80.69,1,0,N,0,0
2025-10-08 09:35:57,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:35:57,BEST_ASK,80.68,1,0,T,0,0
2025-10-08 09:35:57,BEST_ASK,80.67,1,0,N,0,0
2025-10-08 09:35:57,TRADE,80.67,100,0,T,0,0
2025-10-08 09:35:57,BEST_ASK,80.68,1,0,Z,0,0
2025-10-08 09:35:57,BEST_ASK,80.69,1,0,B,0,0
2025-10-08 09:35:57,BEST_BID,80.68,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:35:57,TRADE,80.68,100,"R6,IS",T,0,0
2025-10-08 09:35:57,BEST_BID,80.62,2,0,P,0,0
2025-10-08 09:35:57,BEST_BID,80.62,2,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.68,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:35:57,TRADE,80.68,100,"R6,IS",T,0,0
2025-10-08 09:35:57,BEST_ASK,80.68,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.62,2,0,T,0,0
2025-10-08 09:35:57,TRADE,80.69,100,T,D,0,0
2025-10-08 09:35:57,BEST_BID,80.62,3,0,P,0,0
2025-10-08 09:35:57,BEST_BID,80.62,4,0,P,0,0
2025-10-08 09:35:57,BEST_BID,80.62,2,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.56,1,0,T,0,0
2025-10-08 09:35:57,BEST_BID,80.58,2,0,P,0,0
2025-10-08 09:35:57,BEST_BID,80.58,3,0,P,0,0
2025-10-08 09:35:57,BEST_BID,80.58,2,0,T,0,0
2025-10-08 09:35:58,BEST_ASK,80.68,1,0,F,0,0
2025-10-08 09:35:58,BEST_ASK,80.73,1,0,T,0,0
2025-10-08 09:35:58,BEST_ASK,80.7,1,0,F,0,0
2025-10-08 09:35:58,BEST_BID,80.58,3,0,P,0,0
2025-10-08 09:35:59,BEST_BID,80.58,4,0,P,0,0
2025-10-08 09:35:59,BEST_BID,80.58,2,0,T,0,0
2025-10-08 09:36:01,BEST_ASK,80.69,1,0,F,0,0
2025-10-08 09:36:02,BEST_BID,80.58,3,0,N,0,0
2025-10-08 09:36:02,BEST_BID,80.58,4,0,N,0,0
2025-10-08 09:36:02,BEST_BID,80.6,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.63,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.6,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.63,1,0,T,0,0
2025-10-08 09:36:02,BEST_ASK,80.74,1,0,F,0,0
2025-10-08 09:36:02,BEST_ASK,80.8,2,0,K,0,0
2025-10-08 09:36:02,BEST_BID,80.63,5,0,P,0,0
2025-10-08 09:36:02,BEST_BID,80.63,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.63,1,0,P,0,0
2025-10-08 09:36:02,BEST_BID,80.66,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.63,1,0,P,0,0
2025-10-08 09:36:02,BEST_BID,80.6,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:36:02,BEST_BID,80.62,2,0,P,0,0
2025-10-08 09:36:02,BEST_BID,80.62,3,0,P,0,0
2025-10-08 09:36:02,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:36:02,BEST_ASK,80.79,1,0,T,0,0
2025-10-08 09:36:03,BEST_BID,80.62,2,0,T,0,0
2025-10-08 09:36:03,BEST_ASK,80.79,1,0,F,0,0
2025-10-08 09:36:03,BEST_BID,80.65,1,0,T,0,0
2025-10-08 09:36:03,BEST_ASK,80.79,1,0,Y,0,0
2025-10-08 09:36:03,BEST_BID,80.65,2,0,N,0,0
2025-10-08 09:36:03,BEST_ASK,80.74,1,0,T,0,0
2025-10-08 09:36:03,BEST_BID,80.65,5,0,N,0,0
2025-10-08 09:36:05,BEST_ASK,80.74,1,0,F,0,0
2025-10-08 09:36:05,BEST_ASK,80.74,2,0,P,0,0
2025-10-08 09:36:05,TRADE,80.66,581,"R6,IS",N,0,0
2025-10-08 09:36:05,BEST_BID,80.62,1,0,T,0,0
2025-10-08 09:36:05,TRADE,80.65,265,0,N,0,0
2025-10-08 09:36:05,TRADE,80.65,223,0,N,0,0
