KVUE US Equity,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2025-10-08 09:35:05,BEST_ASK,16.09,12,0,N,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,13,0,N,0,0
2025-10-08 09:35:05,TRADE,16.08,100,"R6,IS",Z,0,0
2025-10-08 09:35:05,TRADE,16.08,100,"R6,IS",P,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,14,0,N,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,15,0,P,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,17,0,Z,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,18,0,Z,0,0
2025-10-08 09:35:05,TRADE,16.08,100,"R6,IS",T,0,0
2025-10-08 09:35:05,TRADE,16.08,100,"R6,IS",T,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,20,0,T,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,18,0,Z,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,19,0,P,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,20,0,P,0,0
2025-10-08 09:35:05,BEST_ASK,16.09,29,0,Z,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,10,0,P,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,15,0,P,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,10,0,G,0,0
2025-10-08 09:35:05,BEST_BID,16.07,13,0,F,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,23,0,Z,0,0
2025-10-08 09:35:05,BEST_BID,16.07,12,0,Z,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,13,0,Z,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,15,0,T,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,16,0,T,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,17,0,T,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,13,0,Z,0,0
2025-10-08 09:35:05,TRADE,16.085,100,T,D,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,12,0,T,0,0
2025-10-08 09:35:05,BEST_ASK,16.08,12,0,Z,0,0
2025-10-08 09:35:05,TRADE,16.075,400,0,F,0,0
2025-10-08 09:35:05,TRADE,16.075,200,0,F,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,5,0,F,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,5,0,K,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,5,0,T,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,3,0,N,0,0
2025-10-08 09:35:06,TRADE,16.075,500,T,D,0,0
2025-10-08 09:35:06,BEST_BID,16.07,8,0,F,0,0
2025-10-08 09:35:06,TRADE,16.075,200,0,T,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,4,0,T,0,0
2025-10-08 09:35:06,BEST_BID,16.07,10,0,Z,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,6,0,P,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,7,0,T,0,0
2025-10-08 09:35:06,BEST_BID,16.07,9,0,Z,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,9,0,Z,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,10,0,Z,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,7,0,F,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,6,0,P,0,0
2025-10-08 09:35:06,BEST_ASK,16.08,5,0,T,0,0
2025-10-08 09:35:06,BEST_BID,16.07,7,0,F,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,3,0,N,0,0
2025-10-08 09:35:07,TRADE,16.075,100,T,D,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,5,0,P,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,6,0,P,0,0
2025-10-08 09:35:07,BEST_BID,16.07,12,0,Z,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,11,0,Z,0,0
2025-10-08 09:35:07,TRADE,16.075,420,T,D,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,6,0,F,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,5,0,P,0,0
2025-10-08 09:35:07,BEST_ASK,16.08,3,0,N,0,0
2025-10-08 09:35:07,BEST_BID,16.07,7,0,F,0,0
2025-10-08 09:35:07,BEST_BID,16.07,7,0,P,0,0
2025-10-08 09:35:08,BEST_BID,16.07,8,0,F,0,0
2025-10-08 09:35:08,TRADE,16.075,400,0,F,0,0
2025-10-08 09:35:08,TRADE,16.075,200,0,F,0,0
2025-10-08 09:35:09,TRADE,16.075,100,0,T,0,0
2025-10-08 09:35:09,TRADE,16.075,100,0,F,0,0
2025-10-08 09:35:09,BEST_BID,16.07,7,0,P,0,0
2025-10-08 09:35:09,TRADE,16.0794,222,T,D,0,0
2025-10-08 09:35:09,BEST_BID,16.07,8,0,F,0,0
2025-10-08 09:35:09,BEST_BID,16.07,7,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.07,9,0,F,0,0
2025-10-08 09:35:09,BEST_BID,16.07,7,0,P,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,4,0,K,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,5,0,K,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,6,0,K,0,0
2025-10-08 09:35:09,BEST_BID,16.07,7,0,F,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,7,0,Z,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,8,0,Z,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,9,0,Z,0,0
2025-10-08 09:35:09,BEST_BID,16.07,7,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.07,11,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.07,12,0,P,0,0
2025-10-08 09:35:09,TRADE,16.075,420,0,P,0,0
2025-10-08 09:35:09,TRADE,16.08,180,0,P,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,8,0,Z,0,0
2025-10-08 09:35:09,TRADE,16.075,150,0,N,0,0
2025-10-08 09:35:09,BEST_BID,16.07,11,0,P,0,0
2025-10-08 09:35:09,TRADE,16.08,100,"R6,IS",T,0,0
2025-10-08 09:35:09,TRADE,16.08,100,"R6,IS",T,0,0
2025-10-08 09:35:09,BEST_BID,16.07,12,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.07,14,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.07,15,0,P,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,4,0,F,0,0
2025-10-08 09:35:09,TRADE,16.08,400,0,K,0,0
2025-10-08 09:35:09,TRADE,16.075,100,0,Z,0,0
2025-10-08 09:35:09,TRADE,16.08,700,0,Z,0,0
2025-10-08 09:35:09,BEST_BID,16.07,16,0,P,0,0
2025-10-08 09:35:09,TRADE,16.08,400,IS,G,0,0
2025-10-08 09:35:09,BEST_BID,16.08,8,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.08,9,0,P,0,0
2025-10-08 09:35:09,BEST_BID,16.08,14,0,P,0,0
2025-10-08 09:35:09,BEST_ASK,16.09,14,0,Z,0,0
2025-10-08 09:35:09,BEST_ASK,16.08,4,0,T,0,0
2025-10-08 09:35:09,BEST_ASK,16.09,14,0,Z,0,0
2025-10-08 09:35:09,BEST_ASK,16.09,11,0,N,0,0
2025-10-08 09:35:09,TRADE,16.085,100,T,D,0,0
2025-10-08 09:35:09,BEST_BID,16.08,13,0,P,0,0
2025-10-08 09:35:10,BEST_BID,16.08,10,0,F,0,0
2025-10-08 09:35:11,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:11,BEST_ASK,16.09,12,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,7,0,F,0,0
2025-10-08 09:35:11,BEST_BID,16.08,6,0,F,0,0
2025-10-08 09:35:11,BEST_ASK,16.09,11,0,N,0,0
2025-10-08 09:35:11,BEST_BID,16.08,9,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,10,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,9,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,6,0,F,0,0
2025-10-08 09:35:11,BEST_BID,16.08,3,0,N,0,0
2025-10-08 09:35:11,BEST_BID,16.08,5,0,P,0,0
2025-10-08 09:35:11,BEST_BID,16.08,6,0,P,0,0
2025-10-08 09:35:11,BEST_BID,16.08,13,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,14,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,13,0,Z,0,0
2025-10-08 09:35:11,BEST_BID,16.08,5,0,P,0,0
2025-10-08 09:35:11,BEST_BID,16.08,6,0,N,0,0
2025-10-08 09:35:12,BEST_BID,16.08,7,0,P,0,0
2025-10-08 09:35:12,BEST_BID,16.08,10,0,Z,0,0
2025-10-08 09:35:12,BEST_BID,16.08,11,0,Z,0,0
2025-10-08 09:35:12,BEST_BID,16.08,10,0,Z,0,0
2025-10-08 09:35:12,TRADE,16.085,300,0,F,0,0
2025-10-08 09:35:12,BEST_ASK,16.09,12,0,Z,0,0
2025-10-08 09:35:12,BEST_ASK,16.09,11,0,N,0,0
2025-10-08 09:35:12,TRADE,16.085,100,T,D,0,0
2025-10-08 09:35:12,BEST_BID,16.08,6,0,N,0,0
2025-10-08 09:35:12,BEST_BID,16.08,9,0,Z,0,0
2025-10-08 09:35:12,BEST_BID,16.08,10,0,Z,0,0
2025-10-08 09:35:12,BEST_BID,16.08,9,0,Z,0,0
2025-10-08 09:35:12,BEST_BID,16.08,10,0,F,0,0
2025-10-08 09:35:12,TRADE,16.085,246,N,D,0,0
2025-10-08 09:35:14,BEST_ASK,16.09,10,0,N,0,0
2025-10-08 09:35:14,TRADE,16.09,100,"R6,IS",N,0,0
2025-10-08 09:35:14,BEST_ASK,16.09,9,0,N,0,0
2025-10-08 09:35:14,BEST_ASK,16.09,8,0,N,0,0
2025-10-08 09:35:14,BEST_ASK,16.09,7,0,N,0,0
2025-10-08 09:35:14,BEST_BID,16.08,11,0,F,0,0
2025-10-08 09:35:14,BEST_BID,16.08,10,0,Z,0,0
2025-10-08 09:35:14,BEST_BID,16.08,10,0,F,0,0
2025-10-08 09:35:14,BEST_BID,16.08,9,0,Z,0,0
2025-10-08 09:35:14,BEST_BID,16.08,9,0,F,0,0
2025-10-08 09:35:14,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:14,BEST_BID,16.08,12,0,Z,0,0
2025-10-08 09:35:14,BEST_BID,16.08,13,0,Z,0,0
2025-10-08 09:35:14,BEST_BID,16.08,9,0,F,0,0
2025-10-08 09:35:15,TRADE,16.085,300,T,D,0,0
2025-10-08 09:35:16,BEST_BID,16.08,13,0,Z,0,0
2025-10-08 09:35:16,BEST_BID,16.08,14,0,Z,0,0
2025-10-08 09:35:16,BEST_BID,16.08,9,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,6,0,N,0,0
2025-10-08 09:35:17,BEST_BID,16.08,7,0,P,0,0
2025-10-08 09:35:17,BEST_BID,16.08,12,0,Z,0,0
2025-10-08 09:35:17,BEST_BID,16.08,13,0,Z,0,0
2025-10-08 09:35:17,BEST_BID,16.08,12,0,Z,0,0
2025-10-08 09:35:17,BEST_BID,16.08,7,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,7,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,7,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,9,0,F,0,0
2025-10-08 09:35:17,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:18,BEST_BID,16.08,8,0,P,0,0
2025-10-08 09:35:18,BEST_BID,16.08,11,0,Z,0,0
2025-10-08 09:35:18,BEST_BID,16.08,12,0,Z,0,0
2025-10-08 09:35:18,BEST_BID,16.08,8,0,F,0,0
2025-10-08 09:35:19,BEST_ASK,16.09,5,0,N,0,0
2025-10-08 09:35:19,TRADE,16.09,200,"R6,IS",N,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,13,0,T,0,0
2025-10-08 09:35:19,TRADE,16.09,308,0,N,0,0
2025-10-08 09:35:19,TRADE,16.09,100,0,N,0,0
2025-10-08 09:35:19,BEST_BID,16.08,9,0,P,0,0
2025-10-08 09:35:19,BEST_BID,16.09,1,0,N,0,0
2025-10-08 09:35:19,TRADE,16.09,100,0,N,0,0
2025-10-08 09:35:19,TRADE,16.09,100,0,N,0,0
2025-10-08 09:35:19,BEST_BID,16.09,3,0,N,0,0
2025-10-08 09:35:19,BEST_BID,16.09,4,0,P,0,0
2025-10-08 09:35:19,TRADE,16.09,100,0,K,0,0
2025-10-08 09:35:19,TRADE,16.09,100,0,K,0,0
2025-10-08 09:35:19,BEST_BID,16.09,5,0,P,0,0
2025-10-08 09:35:19,TRADE,16.09,107,"R6,IS",Z,0,0
2025-10-08 09:35:19,TRADE,16.09,300,0,T,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,12,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,6,0,P,0,0
2025-10-08 09:35:19,BEST_BID,16.09,7,0,Z,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,11,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,8,0,Z,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,10,0,T,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,5,0,F,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,7,0,F,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,5,0,P,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,6,0,F,0,0
2025-10-08 09:35:19,TRADE,16.095,320,0,N,0,0
2025-10-08 09:35:19,BEST_BID,16.09,8,0,F,0,0
2025-10-08 09:35:19,TRADE,16.095,420,0,P,0,0
2025-10-08 09:35:19,TRADE,16.095,400,"R6,IS",K,0,0
2025-10-08 09:35:19,TRADE,16.095,400,"R6,IS",G,0,0
2025-10-08 09:35:19,TRADE,16.095,200,"R6,IS",Z,0,0
2025-10-08 09:35:19,TRADE,16.095,400,0,F,0,0
2025-10-08 09:35:19,TRADE,16.095,200,0,T,0,0
2025-10-08 09:35:19,TRADE,16.095,100,0,F,0,0
2025-10-08 09:35:19,TRADE,16.095,100,0,F,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,8,0,F,0,0
2025-10-08 09:35:19,TRADE,16.1,400,0,F,0,0
2025-10-08 09:35:19,BEST_BID,16.09,8,0,Z,0,0
2025-10-08 09:35:19,BEST_ASK,16.1,2,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,8,0,Z,0,0
2025-10-08 09:35:19,BEST_ASK,16.11,11,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,10,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.1,2,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,12,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,10,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,T,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,Z,0,0
2025-10-08 09:35:19,BEST_BID,16.09,9,0,T,0,0
2025-10-08 09:35:19,BEST_ASK,16.11,7,0,P,0,0
2025-10-08 09:35:19,BEST_ASK,16.11,6,0,F,0,0
2025-10-08 09:35:20,BEST_BID,16.1,2,0,N,0,0
2025-10-08 09:35:20,BEST_BID,16.1,3,0,N,0,0
2025-10-08 09:35:20,TRADE,16.1,200,0,T,0,0
2025-10-08 09:35:20,BEST_BID,16.1,4,0,N,0,0
2025-10-08 09:35:20,BEST_BID,16.1,5,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,6,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,7,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,10,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.1,11,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.11,4,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.11,4,0,K,0,0
2025-10-08 09:35:20,BEST_ASK,16.11,4,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,10,0,Z,0,0
2025-10-08 09:35:20,TRADE,16.105,420,0,N,0,0
2025-10-08 09:35:20,TRADE,16.105,420,0,P,0,0
2025-10-08 09:35:20,TRADE,16.105,420,0,Z,0,0
2025-10-08 09:35:20,TRADE,16.105,420,0,K,0,0
2025-10-08 09:35:20,BEST_ASK,16.11,4,0,F,0,0
2025-10-08 09:35:20,TRADE,16.105,220,"R6,IS",G,0,0
2025-10-08 09:35:20,TRADE,16.11,100,"R6,IS",Z,0,0
2025-10-08 09:35:20,TRADE,16.11,200,"R6,IS",K,0,0
2025-10-08 09:35:20,BEST_BID,16.1,11,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,12,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,13,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,14,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,16,0,P,0,0
2025-10-08 09:35:20,TRADE,16.105,225,0,T,0,0
2025-10-08 09:35:20,BEST_BID,16.1,17,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.1,18,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.1,19,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,12,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,13,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,14,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,12,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,11,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,4,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,14,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,13,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,2,0,N,0,0
2025-10-08 09:35:20,BEST_BID,16.11,12,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,11,0,F,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,4,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,5,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,6,0,P,0,0
2025-10-08 09:35:20,TRADE,16.115,200,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,11,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,13,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,9,0,F,0,0
2025-10-08 09:35:20,BEST_BID,16.11,8,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,8,0,F,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,12,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,8,0,Z,0,0
2025-10-08 09:35:20,TRADE,16.1162,1000,N,D,0,0
2025-10-08 09:35:20,BEST_BID,16.11,7,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,3,0,N,0,0
2025-10-08 09:35:20,BEST_BID,16.11,5,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,6,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.11,9,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,11,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.11,10,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,8,0,F,0,0
2025-10-08 09:35:20,TRADE,16.115,200,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,4,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,4,0,G,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,2,0,H,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,2,0,N,0,0
2025-10-08 09:35:20,TRADE,16.12,281,T,D,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,2,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,2,0,F,0,0
2025-10-08 09:35:20,BEST_ASK,16.12,1,0,F,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,12,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.12,1,0,N,0,0
2025-10-08 09:35:20,TRADE,16.12,400,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.12,3,0,N,0,0
2025-10-08 09:35:20,TRADE,16.12,181,"R6,IS",T,0,0
2025-10-08 09:35:20,TRADE,16.12,420,"R6,IS",Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,12,0,T,0,0
2025-10-08 09:35:20,BEST_BID,16.12,5,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,11,0,T,0,0
2025-10-08 09:35:20,TRADE,16.12,239,0,T,0,0
2025-10-08 09:35:20,BEST_BID,16.12,6,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.12,8,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,7,0,F,0,0
2025-10-08 09:35:20,BEST_BID,16.12,6,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.12,11,0,Z,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,3,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,2,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.14,17,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.14,15,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.14,13,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,1,0,N,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,3,0,N,0,0
2025-10-08 09:35:20,BEST_BID,16.12,5,0,F,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,4,0,T,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,5,0,T,0,0
2025-10-08 09:35:20,BEST_BID,16.12,9,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.12,5,0,F,0,0
2025-10-08 09:35:20,TRADE,16.12,200,0,N,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,9,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,10,0,P,0,0
2025-10-08 09:35:20,BEST_ASK,16.13,11,0,P,0,0
2025-10-08 09:35:20,BEST_BID,16.12,10,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.12,11,0,Z,0,0
2025-10-08 09:35:20,BEST_BID,16.12,5,0,F,0,0
